citizen_id,name,gender,birth_year,state,status,registered_date
CZ02700,Zainab Garba,Female,2002,Anambra,Alive,2018-09-13
CZ02701,George Smith,Male,1946,Kaduna,Alive,2022-10-07
CZ02702,Tobi Brown,Male,1955,Kaduna,Alive,2019-09-26
CZ02703,Paul Adamu,Female,1986,Lagos,Alive,2024-10-01
CZ02704,Tobi Suleiman,Female,1986,Delta,Alive,2016-08-16
CZ02705,George Danjuma,Female,2001,Lagos,Alive,2015-05-03
CZ02706,Blessing Brown,Female,1965,Kano,Alive,2020-04-02
CZ02707,Paul Idris,Female,1983,Borno,Alive,2024-01-25
CZ02708,Paul Davis,Female,1982,Enugu,Alive,2018-07-17
CZ02709,Amina Umeh,Female,1986,Anambra,Deceased,2020-08-18
CZ02710,John Igwe,Female,1989,Anambra,Alive,2020-07-04
CZ02711,Victor Davis,Male,2002,Enugu,Alive,2019-03-09
CZ02712,Funke White,Male,1948,Kaduna,Alive,2017-02-03
CZ02713,Esther Nnamdi,Female,1944,Anambra,Alive,2015-03-27
CZ02714,Kemi Miller,Male,2002,Plateau,Alive,2019-05-12
CZ02715,Zainab Balogun,Female,1942,Plateau,Alive,2021-10-25
CZ02716,Linda Amadi,Female,1935,Enugu,Alive,2017-01-04
CZ02717,Esther Amadi,Male,1964,Rivers,Alive,2024-11-15
CZ02718,Michael Idris,Male,1994,Anambra,Alive,2016-04-08
CZ02719,Tunde Idris,Male,1979,Plateau,Alive,2022-06-12
CZ02720,Amina Moore,Male,1967,Kano,Alive,2020-01-09
CZ02721,David Moore,Female,1961,Borno,Alive,2020-10-22
CZ02722,Linda Johnson,Male,1953,Enugu,Alive,2019-03-06
CZ02723,David Okonkwo,Female,1958,Borno,Alive,2021-12-14
CZ02724,Peter James,Female,1958,Lagos,Alive,2015-07-27
CZ02725,Emeka Abubakar,Female,1942,Lagos,Alive,2018-06-01
CZ02726,Tunde Adamu,Female,1999,Delta,Alive,2021-04-14
CZ02727,David Taylor,Male,1972,Borno,Alive,2024-11-14
CZ02728,Ngozi Moore,Female,1961,Delta,Alive,2016-11-16
CZ02729,Musa Miller,Male,1972,Oyo,Alive,2017-06-24
CZ02730,Aisha Wilson,Female,1964,Borno,Alive,2018-11-22
CZ02731,Rita Umeh,Male,1949,Kaduna,Alive,2017-12-31
CZ02732,Rebecca Lawal,Male,1984,Plateau,Alive,2018-09-16
CZ02733,Aisha Igwe,Male,1954,Delta,Alive,2022-06-03
CZ02734,Chinedu Garba,Female,1961,Plateau,Alive,2016-02-16
CZ02735,Kemi Moore,Female,1952,Rivers,Alive,2015-04-16
CZ02736,Ngozi Abubakar,Female,1995,Lagos,Deceased,2017-05-14
CZ02737,Victor Miller,Female,2002,Plateau,Alive,2015-05-28
CZ02738,Musa Eze,Male,1961,Kaduna,Alive,2020-05-05
CZ02739,Halima White,Female,1969,Delta,Alive,2017-08-07
CZ02740,Stella Umeh,Male,1994,Enugu,Deceased,2024-05-31
CZ02741,Peter Smith,Male,1953,Edo,Alive,2021-08-10
CZ02742,Sarah Okafor,Male,1976,Anambra,Alive,2022-03-26
CZ02743,Ahmed Davis,Male,1947,Sokoto,Alive,2017-06-08
CZ02744,Fatima Williams,Male,1995,Sokoto,Alive,2015-11-21
CZ02745,Victor Yusuf,Male,1979,Plateau,Alive,2020-06-26
CZ02746,Helen Eze,Male,1999,Lagos,Alive,2020-09-06
CZ02747,Halima Wilson,Male,1989,Oyo,Alive,2023-03-16
CZ02748,Paul Lawal,Female,1971,Enugu,Alive,2024-08-09
CZ02749,Fatima Taylor,Female,1994,Oyo,Alive,2016-05-19
CZ02750,Joy Okafor,Female,2004,Edo,Alive,2021-02-25
CZ02751,Joy Okoro,Female,1978,Delta,Alive,2015-01-29
CZ02752,Halima Clark,Male,1999,Edo,Alive,2015-01-15
CZ02753,Rebecca Abubakar,Male,1983,Oyo,Alive,2016-03-02
CZ02754,Grace Balogun,Female,1951,Plateau,Alive,2022-07-31
CZ02755,Rebecca Aliyu,Female,1942,Plateau,Alive,2023-02-24
CZ02756,Victor Abubakar,Female,1990,Sokoto,Alive,2020-11-27
CZ02757,Kemi Yusuf,Female,1983,Rivers,Alive,2023-03-11
CZ02758,Frank Taylor,Male,2007,Lagos,Alive,2016-02-04
CZ02759,George Abubakar,Male,1960,Edo,Alive,2021-04-19
CZ02760,Michael Abubakar,Male,2003,Borno,Alive,2022-12-31
CZ02761,Halima Adamu,Female,1963,Kaduna,Alive,2022-03-12
CZ02762,Halima Okafor,Male,1996,Oyo,Alive,2018-03-08
CZ02763,Kemi Miller,Male,2007,Plateau,Alive,2019-02-11
CZ02764,Daniel Williams,Male,1995,Sokoto,Alive,2020-07-26
CZ02765,Ngozi Idris,Female,1938,Sokoto,Alive,2023-02-22
CZ02766,Zainab Mohammed,Male,1998,Plateau,Deceased,2019-10-26
CZ02767,Blessing Miller,Male,2001,Enugu,Deceased,2020-05-14
CZ02768,Musa Taylor,Female,1968,Enugu,Alive,2018-05-12
CZ02769,Zainab Johnson,Female,1939,Plateau,Alive,2023-06-19
CZ02770,Halima Chukwu,Male,2005,Edo,Alive,2015-11-03
CZ02771,Michael Chukwu,Male,1986,Edo,Alive,2015-11-07
CZ02772,Zainab Aliyu,Male,1956,Kano,Alive,2022-08-10
CZ02773,Mary Williams,Female,1977,Rivers,Alive,2024-01-31
CZ02774,Frank Suleiman,Male,1974,Sokoto,Alive,2021-04-29
CZ02775,Fatima Johnson,Female,1947,Enugu,Alive,2019-01-06
CZ02776,Joy Adeyemi,Female,1988,Kano,Alive,2016-06-13
CZ02777,Musa Adamu,Male,1980,Delta,Alive,2023-05-24
CZ02778,Peter Williams,Female,1999,Plateau,Alive,2016-07-31
CZ02779,Amina Mohammed,Male,1956,Rivers,Alive,2016-03-10
CZ02780,Chioma Davis,Female,1997,Enugu,Alive,2020-09-12
CZ02781,Peter Okonkwo,Female,1990,Plateau,Alive,2024-12-07
CZ02782,Fatima Bello,Female,1968,Delta,Alive,2021-12-18
CZ02783,Funke Davis,Female,1946,Sokoto,Alive,2016-05-20
CZ02784,Ahmed Wilson,Male,2004,Sokoto,Alive,2020-07-27
CZ02785,Peter Obi,Male,1941,Kaduna,Alive,2017-11-09
CZ02786,Blessing Wilson,Female,2006,Oyo,Alive,2015-09-10
CZ02787,Frank Smith,Female,1969,Lagos,Alive,2024-11-16
CZ02788,Halima Lawal,Female,1986,Kaduna,Alive,2021-05-21
CZ02789,Chioma Hassan,Female,1995,Lagos,Deceased,2016-04-25
CZ02790,Joseph Smith,Female,1947,Lagos,Alive,2017-06-03
CZ02791,Zainab Okonkwo,Male,1941,Enugu,Deceased,2019-07-21
CZ02792,Tunde Okafor,Female,1952,Delta,Alive,2016-06-12
CZ02793,Zainab Eze,Male,1975,Edo,Alive,2021-05-21
CZ02794,Tunde Balogun,Male,1992,Sokoto,Alive,2021-12-18
CZ02795,Sarah Okonkwo,Female,1972,Delta,Alive,2019-12-07
CZ02796,Rita Bello,Male,1953,Enugu,Deceased,2022-05-27
CZ02797,Chioma Nnamdi,Male,1953,Edo,Alive,2021-03-15
CZ02798,Esther Hassan,Male,1966,Rivers,Alive,2022-12-16
CZ02799,Sarah Nnamdi,Male,1968,Enugu,Alive,2018-01-14
CZ02800,Joseph Uche,Female,1941,Delta,Alive,2015-07-27
CZ02801,George Balogun,Male,1937,Rivers,Alive,2020-09-14
CZ02802,Fatima Umeh,Male,1959,Kano,Alive,2017-06-14
CZ02803,Grace Okafor,Female,1979,Kaduna,Alive,2024-12-24
CZ02804,Emeka Lawal,Female,1976,Oyo,Alive,2018-12-24
CZ02805,Daniel Yusuf,Male,1966,Sokoto,Alive,2024-08-30
CZ02806,Kemi James,Male,1948,Enugu,Alive,2021-02-02
CZ02807,Blessing Adamu,Female,1969,Anambra,Alive,2020-05-23
CZ02808,David Chukwu,Male,1937,Oyo,Alive,2020-09-21
CZ02809,Blessing Uche,Female,1963,Borno,Alive,2017-07-11
CZ02810,David Moore,Male,1975,Kano,Deceased,2020-01-07
CZ02811,Paul White,Male,1940,Plateau,Alive,2020-01-04
CZ02812,Esther Okafor,Female,1969,Enugu,Alive,2018-10-21
CZ02813,Rita Williams,Male,1970,Anambra,Alive,2021-05-01
CZ02814,Victor Smith,Male,1980,Kano,Alive,2024-12-09
CZ02815,Tunde Smith,Female,1967,Edo,Alive,2022-01-10
CZ02816,Peter Hassan,Male,1937,Kano,Alive,2015-11-29
CZ02817,Musa Davis,Male,1990,Kaduna,Alive,2019-02-24
CZ02818,George Okafor,Male,1961,Edo,Deceased,2022-07-20
CZ02819,Rita Hassan,Female,1962,Edo,Alive,2023-11-08
CZ02820,Samuel Smith,Female,1994,Sokoto,Alive,2015-05-13
CZ02821,George Abubakar,Female,1970,Kano,Alive,2016-06-30
CZ02822,Rita Brown,Male,1978,Rivers,Alive,2022-01-01
CZ02823,Tobi Taylor,Male,1944,Oyo,Alive,2015-11-19
CZ02824,Sarah White,Male,1953,Borno,Deceased,2018-03-05
CZ02825,Samuel Danjuma,Female,1970,Sokoto,Alive,2024-01-19
CZ02826,Michael Okoro,Female,1970,Borno,Alive,2020-02-20
CZ02827,Stella James,Male,1943,Edo,Alive,2015-08-23
CZ02828,Musa Nwosu,Male,1947,Oyo,Alive,2015-01-25
CZ02829,Samuel Clark,Male,1935,Borno,Alive,2021-01-04
CZ02830,Frank Clark,Female,1982,Borno,Deceased,2023-02-21
CZ02831,Joseph Abubakar,Female,1982,Rivers,Alive,2020-12-19
CZ02832,John Danjuma,Male,1989,Plateau,Alive,2022-11-21
CZ02833,Esther Adeyemi,Female,2008,Sokoto,Alive,2024-01-14
CZ02834,Peter Umeh,Male,2002,Edo,Alive,2019-02-24
CZ02835,Tobi Williams,Female,1972,Anambra,Alive,2024-07-18
CZ02836,Frank Danjuma,Female,1948,Sokoto,Alive,2018-03-28
CZ02837,Michael Uche,Male,1944,Delta,Alive,2022-06-19
CZ02838,Funke Moore,Male,1987,Rivers,Alive,2020-10-13
CZ02839,Frank James,Female,2007,Kaduna,Alive,2017-02-06
CZ02840,David Smith,Female,1955,Delta,Alive,2017-06-19
CZ02841,Helen Miller,Female,1966,Kano,Alive,2021-03-29
CZ02842,Helen Ojo,Female,1953,Kaduna,Alive,2023-03-29
CZ02843,Samuel Lawal,Female,1985,Kano,Alive,2023-09-09
CZ02844,Joy White,Male,1977,Rivers,Alive,2019-01-24
CZ02845,Linda Williams,Male,1942,Anambra,Deceased,2024-07-19
CZ02846,Tobi Ojo,Male,1995,Borno,Alive,2015-03-13
CZ02847,Samuel Igwe,Male,1990,Borno,Alive,2023-08-23
CZ02848,Ngozi White,Female,1986,Borno,Alive,2016-08-19
CZ02849,Samuel Johnson,Male,1948,Oyo,Alive,2021-04-05
CZ02850,Victor Aliyu,Female,1967,Lagos,Alive,2017-02-05
CZ02851,Blessing Chukwu,Male,1998,Sokoto,Alive,2022-05-19
CZ02852,Linda Hassan,Male,1950,Anambra,Alive,2022-09-27
CZ02853,Paul Garba,Female,1992,Borno,Alive,2022-02-28
CZ02854,Emeka Brown,Female,1945,Enugu,Alive,2016-01-31
CZ02855,Ngozi Amadi,Male,1970,Kano,Alive,2024-06-18
CZ02856,Tunde Nnamdi,Female,1970,Rivers,Alive,2015-08-02
CZ02857,Joy Umeh,Male,1941,Kano,Alive,2018-01-11
CZ02858,Samuel Adamu,Male,1968,Oyo,Alive,2024-05-17
CZ02859,Grace Balogun,Male,1956,Anambra,Alive,2020-06-17
CZ02860,Andrew Sani,Male,1982,Kano,Alive,2015-08-26
CZ02861,Aisha Moore,Female,1955,Edo,Alive,2021-05-26
CZ02862,Mary Nnamdi,Female,1967,Kaduna,Alive,2017-03-12
CZ02863,Andrew Uche,Female,1951,Rivers,Alive,2021-02-17
CZ02864,Ahmed Igwe,Male,1953,Lagos,Alive,2016-05-02
CZ02865,Mary Eze,Male,1952,Enugu,Alive,2020-03-14
CZ02866,Linda Chukwu,Female,1967,Plateau,Alive,2019-12-13
CZ02867,Andrew Miller,Female,1945,Borno,Alive,2015-07-26
CZ02868,Halima Moore,Male,1970,Edo,Deceased,2017-08-08
CZ02869,John Taylor,Male,1983,Oyo,Deceased,2022-02-27
CZ02870,Emeka Clark,Female,1951,Delta,Alive,2017-08-06
CZ02871,John Suleiman,Male,1982,Enugu,Alive,2018-11-10
CZ02872,Ngozi Bello,Female,1992,Oyo,Alive,2018-06-02
CZ02873,Joy Taylor,Male,1999,Enugu,Alive,2021-08-29
CZ02874,Zainab Bello,Male,1993,Edo,Alive,2022-04-17
CZ02875,Samuel Igwe,Female,1971,Delta,Alive,2020-12-22
CZ02876,Rita Obi,Male,1953,Plateau,Alive,2017-12-22
CZ02877,Ibrahim Balogun,Female,1964,Kaduna,Alive,2017-09-14
CZ02878,Grace Yusuf,Male,1963,Enugu,Alive,2024-06-30
CZ02879,Chinedu Obi,Male,1957,Rivers,Alive,2016-12-26
CZ02880,Linda Mohammed,Male,1943,Anambra,Alive,2023-02-03
CZ02881,Blessing Umeh,Female,1949,Kano,Alive,2023-02-11
CZ02882,Fatima Hassan,Male,2003,Edo,Deceased,2018-05-10
CZ02883,Fatima Smith,Male,1985,Sokoto,Alive,2022-05-01
CZ02884,Samuel Okafor,Female,1949,Sokoto,Alive,2017-04-28
CZ02885,Joy Okonkwo,Female,1996,Plateau,Alive,2021-02-22
CZ02886,Grace Eze,Female,1974,Oyo,Alive,2018-09-14
CZ02887,Chinedu James,Male,1955,Sokoto,Alive,2017-10-11
CZ02888,Rita Adamu,Male,1984,Enugu,Alive,2024-05-03
CZ02889,George Okoro,Male,1967,Edo,Alive,2021-05-17
CZ02890,Ibrahim Suleiman,Female,1987,Plateau,Alive,2015-07-01
CZ02891,Zainab Idris,Female,2005,Borno,Alive,2017-06-05
CZ02892,Peter Ojo,Female,1939,Rivers,Alive,2021-09-14
CZ02893,Joy Miller,Female,1987,Lagos,Alive,2017-04-08
CZ02894,Helen Garba,Male,1959,Enugu,Deceased,2021-07-18
CZ02895,Esther Obi,Male,1966,Borno,Alive,2015-10-14
CZ02896,Emeka Brown,Male,1981,Kaduna,Alive,2015-04-22
CZ02897,Paul Abubakar,Female,1948,Borno,Alive,2022-09-21
CZ02898,Funke Wilson,Female,1993,Kano,Alive,2015-08-16
CZ02899,Chinedu Ojo,Male,1949,Plateau,Alive,2024-08-19
CZ02900,Zainab Garba,Female,1944,Edo,Alive,2024-06-04
CZ02901,Andrew Eze,Male,2008,Borno,Alive,2019-09-24
CZ02902,Joseph Ojo,Male,1994,Edo,Alive,2017-02-24
CZ02903,Amina Suleiman,Female,1986,Edo,Alive,2021-03-23
CZ02904,David Aliyu,Female,1961,Lagos,Alive,2018-07-14
CZ02905,Frank Moore,Male,1989,Enugu,Alive,2015-11-08
CZ02906,Emeka Amadi,Male,1980,Plateau,Alive,2018-05-05
CZ02907,Daniel James,Female,1971,Edo,Alive,2021-11-07
CZ02908,Victor Wilson,Male,2007,Borno,Alive,2017-01-14
CZ02909,Peter Umeh,Female,1942,Plateau,Alive,2019-01-27
CZ02910,George Sani,Female,1999,Plateau,Alive,2017-08-28
CZ02911,Frank Wilson,Female,1993,Sokoto,Alive,2015-05-29
CZ02912,Stella Danjuma,Female,2005,Borno,Alive,2016-07-24
CZ02913,Stella Nnamdi,Female,1939,Lagos,Alive,2015-04-20
CZ02914,Tobi Wilson,Female,2000,Kaduna,Alive,2024-10-09
CZ02915,Paul Chukwu,Male,1983,Kaduna,Alive,2017-12-24
CZ02916,Blessing Yusuf,Female,2006,Kaduna,Alive,2016-02-08
CZ02917,David Nwosu,Male,1993,Rivers,Alive,2022-06-17
CZ02918,Joy Lawal,Female,1981,Edo,Alive,2018-05-22
CZ02919,Victor Brown,Female,1935,Kano,Alive,2021-05-07
CZ02920,John Balogun,Female,1936,Borno,Alive,2020-03-29
CZ02921,Ngozi Garba,Female,1971,Sokoto,Alive,2017-10-23
CZ02922,Esther Brown,Female,1951,Lagos,Alive,2016-02-16
CZ02923,Paul Adamu,Female,1954,Anambra,Alive,2016-06-08
CZ02924,Victor Igwe,Female,1944,Sokoto,Alive,2022-01-08
CZ02925,Ibrahim Wilson,Female,1936,Sokoto,Alive,2015-11-12
CZ02926,Kemi Brown,Female,1999,Kano,Alive,2019-03-11
CZ02927,David Wilson,Female,1970,Enugu,Alive,2023-10-01
CZ02928,Funke Bello,Female,1967,Edo,Alive,2015-04-16
CZ02929,Ahmed Mohammed,Male,1961,Borno,Alive,2017-04-24
CZ02930,Tunde Sani,Female,1941,Plateau,Alive,2016-04-18
CZ02931,Zainab Smith,Male,1987,Lagos,Alive,2018-03-05
CZ02932,Daniel Nnamdi,Female,2002,Sokoto,Alive,2015-02-18
CZ02933,Blessing Hassan,Female,1974,Kano,Alive,2022-08-01
CZ02934,Paul Okafor,Male,2000,Lagos,Alive,2024-12-21
CZ02935,Andrew White,Male,1942,Kano,Alive,2017-11-23
CZ02936,Fatima Moore,Male,1964,Kaduna,Alive,2022-04-07
CZ02937,Fatima Ojo,Male,1939,Delta,Alive,2016-06-25
CZ02938,George Sani,Male,2000,Kano,Alive,2020-03-29
CZ02939,Sarah Suleiman,Female,1938,Kaduna,Alive,2023-02-21
CZ02940,Grace Wilson,Female,1996,Kaduna,Alive,2022-02-09
CZ02941,Amina Ojo,Male,1975,Lagos,Alive,2015-03-17
CZ02942,David Bello,Male,1976,Oyo,Alive,2023-01-15
CZ02943,Victor Obi,Male,1992,Enugu,Alive,2018-07-22
CZ02944,James Nnamdi,Male,1950,Kaduna,Alive,2019-07-30
CZ02945,Halima Nwosu,Female,1951,Plateau,Alive,2016-06-13
CZ02946,Joseph Hassan,Female,2001,Kano,Alive,2021-01-04
CZ02947,Chioma Brown,Male,1975,Enugu,Alive,2015-02-25
CZ02948,Rebecca Abubakar,Male,1980,Enugu,Alive,2023-05-02
CZ02949,Andrew Mohammed,Female,2004,Borno,Alive,2019-09-09
CZ02950,Victor Okonkwo,Female,1970,Borno,Alive,2018-05-19
CZ02951,Helen Clark,Male,1950,Kano,Alive,2021-03-21
CZ02952,Halima White,Male,1996,Edo,Alive,2021-07-13
CZ02953,Joseph Miller,Female,1997,Sokoto,Alive,2018-12-14
CZ02954,Tobi Mohammed,Female,1978,Lagos,Alive,2015-02-07
CZ02955,Ibrahim Okoro,Male,1972,Borno,Alive,2020-11-25
CZ02956,Rebecca Suleiman,Male,1994,Oyo,Alive,2021-02-18
CZ02957,Fatima Davis,Male,1975,Delta,Alive,2019-08-18
CZ02958,Samuel Eze,Male,1999,Kano,Alive,2015-10-15
CZ02959,Amina Garba,Male,1966,Kano,Alive,2024-07-28
CZ02960,Funke Nwosu,Male,1978,Oyo,Alive,2018-09-11
CZ02961,Andrew Aliyu,Male,1962,Kano,Alive,2024-10-22
CZ02962,Sarah Davis,Male,1949,Oyo,Alive,2023-10-11
CZ02963,Ngozi Brown,Female,1974,Delta,Deceased,2016-07-09
CZ02964,James Idris,Male,1991,Delta,Alive,2021-07-17
CZ02965,Rebecca Garba,Female,1960,Kaduna,Alive,2022-06-01
CZ02966,Chinedu Eze,Female,1957,Sokoto,Alive,2024-12-17
CZ02967,Esther Clark,Female,2005,Kaduna,Alive,2024-09-16
CZ02968,Samuel Mohammed,Female,1993,Anambra,Deceased,2022-06-16
CZ02969,Ahmed Ojo,Female,1973,Kaduna,Alive,2017-09-17
CZ02970,Tunde Taylor,Female,1964,Anambra,Alive,2018-03-22
CZ02971,Frank Hassan,Male,1989,Edo,Alive,2020-08-06
CZ02972,Zainab Wilson,Female,1959,Oyo,Alive,2016-11-25
CZ02973,Mary Hassan,Male,1966,Borno,Alive,2019-02-15
CZ02974,Grace Igwe,Male,1951,Oyo,Deceased,2021-09-11
CZ02975,Frank White,Female,2000,Plateau,Alive,2023-11-22
CZ02976,Daniel Brown,Male,1959,Sokoto,Alive,2018-06-15
CZ02977,Frank Umeh,Male,1959,Oyo,Alive,2024-05-13
CZ02978,Linda Okoro,Male,1985,Enugu,Alive,2017-02-17
CZ02979,Linda Uche,Female,1943,Anambra,Deceased,2017-08-29
CZ02980,Andrew Uche,Male,1966,Oyo,Alive,2017-06-12
CZ02981,Michael Williams,Female,1980,Edo,Alive,2018-07-04
CZ02982,Andrew Abubakar,Female,1941,Sokoto,Alive,2018-04-21
CZ02983,Fatima Moore,Female,1936,Anambra,Alive,2019-02-12
CZ02984,Esther Nnamdi,Male,1984,Kaduna,Alive,2020-09-26
CZ02985,Ibrahim Davis,Male,1991,Kano,Alive,2024-09-16
CZ02986,Blessing Johnson,Male,2007,Rivers,Alive,2018-04-10
CZ02987,Aisha Moore,Male,1989,Delta,Alive,2023-12-26
CZ02988,Emeka Miller,Male,1971,Kano,Alive,2016-07-29
CZ02989,Stella Okoro,Female,1950,Kaduna,Alive,2016-08-02
CZ02990,Linda Okafor,Female,2004,Delta,Alive,2022-04-07
CZ02991,Andrew Chukwu,Female,1949,Oyo,Alive,2024-06-09
CZ02992,Joseph Mohammed,Male,1935,Sokoto,Deceased,2024-08-15
CZ02993,Linda Nwosu,Male,1993,Delta,Alive,2024-07-05
CZ02994,Ahmed Sani,Female,1969,Enugu,Deceased,2018-03-25
CZ02995,Stella Uche,Male,1959,Edo,Alive,2016-08-25
CZ02996,Zainab Suleiman,Male,1996,Rivers,Alive,2022-03-06
CZ02997,Emeka Uche,Male,1971,Lagos,Alive,2018-03-31
CZ02998,Joseph Uche,Female,2005,Kano,Alive,2024-03-28
CZ02999,Blessing Bello,Female,1984,Plateau,Alive,2024-01-30
CZ03000,Amina Brown,Male,2007,Kaduna,Alive,2021-01-07
